shortname;fullname;category
EEEFMADOLFINAZAMPROGNO_2ªN01-EJA-EM_2ª ETAPA_PIPAT_INEP32038852_1602_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
EEEFMADOLFINAZAMPROGNO_2ªN02-EJA-EM_2ª ETAPA_PIPAT_INEP32038852_2227_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
EEEFMADOLFINAZAMPROGNO_3ªN01-EJA-EM_3ª ETAPA_PIPAT_INEP32038852_2800_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
EEEFMADOLFINAZAMPROGNO_3ªN02-EJA-EM_3ª ETAPA_PIPAT_INEP32038852_3351_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
EEEFMAGENORDESOUZALE_1ªN01-EM_EO_INEP32038488_79_2024;ESTUDO ORIENTADO;6622
EEEFMAGENORDESOUZALE_1ªN01-EM_PROINPAC_INEP32038488_79_2024;;6622
EEEFMAGENORDESOUZALE_1ªN01-EM_PV_INEP32038488_79_2024;PROJETO DE VIDA;6622
EEEFMAGENORDESOUZALE_1ªN02-EM_EO_INEP32038488_229_2024;ESTUDO ORIENTADO;6622
EEEFMAGENORDESOUZALE_1ªN02-EM_PROINPAC_INEP32038488_229_2024;;6622
EEEFMAGENORDESOUZALE_1ªN02-EM_PV_INEP32038488_229_2024;PROJETO DE VIDA;6622
EEEFMAGENORDESOUZALE_2ªN01-EJA-EM_2ª ETAPA_PIPAT_INEP32038488_9_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
EEEFMAGENORDESOUZALE_2ªN01-EM-NAR_PROINPAC_INEP32038488_98_2024;;6622
EEEFMAGENORDESOUZALE_3ªN01-EJA-EM_3ª ETAPA_PIPAT_INEP32038488_186_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
EEEFMAGENORDESOUZALE_3ªN02-EJA-EM_3ª ETAPA_PIPAT_INEP32038488_202_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
EEEFMAGENORDESOUZALE_3ªN01-EM-NAR_PROINPAC_INEP32038488_60_2024;;6622
EEEFMAGENORDESOUZALE_3ªN02-EM_PROINPAC_INEP32038488_117_2024;;6622
EEEFMCATHARINACHEQUER_2ªN01-EJA-EP-ASM_2ª ETAPA_PIPAT_INEP32039387_206_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
EEEFMCATHARINACHEQUER_3ªN01-EJA-EM_3ª ETAPA_PIPAT_INEP32039387_175_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
EEEFMFLORENTINOAVIDOS_2ªM01-EJA-EM_2ª ETAPA_PVI1_INEP32039409_6975_2024/1;PRÁTICAS E VIVÊNCIAS INTEGRADORAS I;6622
EEEFMFLORENTINOAVIDOS_2ªM01-EJA-EM_2ª ETAPA_PVI2_INEP32039409_6975_2024/1;PRÁTICAS E VIVÊNCIAS INTEGRADORAS II;6622
EEEFMJUDITHDASILVAGOESCOUTINHO_2ªN01-EJA-EM-ALG_2ª ETAPA_PIPAT_INEP32039603_7436_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
EEEFMJUDITHDASILVAGOESCOUTINHO_3ªN01-EJA-EM_3ª ETAPA_PIPAT_INEP32039603_6967_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
EEEFMMARCILIODIAS_1ªN01-EJA-EM_1ª ETAPA_PIPAT_INEP32039565_2455_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
EEEFMMARCILIODIAS_2ªN01-EJA-EM_2ª ETAPA_PIPAT_INEP32039565_1849_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
EEEFMMARCILIODIAS_3ªN01-EJA-EM_3ª ETAPA_PIPAT_INEP32039565_3027_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
EEEFMSILVIOROCIO_2ªN01-EJA-EM-ARH_2ª ETAPA_PIPAT_INEP32039883_1401_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
EEEFMSILVIOROCIO_3ªN01-EJA-EM-ARH_3ª ETAPA_PIPAT_INEP32039883_3195_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
EEEFMSILVIOROCIO_4ªN01-EJA-EM-ARH_4ª ETAPA_PIPAT_INEP32039883_2032_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
EEEFMTERRAVERMELHA_1ªN01-EJA-EP-AAD_1ª ETAPA_PIPAT_INEP32038461_6871_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
EEEFMTERRAVERMELHA_1ªN02-EJA-EP-AAD_1ª ETAPA_PIPAT_INEP32038461_6887_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
EEEFMTERRAVERMELHA_1ªN03-EJA-EP-AAD_1ª ETAPA_PIPAT_INEP32038461_6904_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
EEEFMTERRAVERMELHA_2ªN01-EJA-EP-AAD_2ª ETAPA_PIPAT_INEP32038461_5788_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
EEEFMTERRAVERMELHA_2ªN02-EJA-EP-AAD_2ª ETAPA_PIPAT_INEP32038461_6789_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
EEEFMTERRAVERMELHA_3ªN01-EJA-EP-AAD_3ª ETAPA_PIPAT_INEP32038461_5185_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
EEEFMTERRAVERMELHA_3ªN02-EJA-EP-AAD_3ª ETAPA_PIPAT_INEP32038461_5480_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
EEEFMTERRAVERMELHA_4ªN01-EJA-EP-AAD_4ª ETAPA_PIPAT_INEP32038461_6919_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
EEEFMTERRAVERMELHA_4ªN02-EJA-EP-AAD_4ª ETAPA_PIPAT_INEP32038461_6932_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
EEEFMTERRAVERMELHA_4ªN03-EJA-EP-AAD_4ª ETAPA_PIPAT_INEP32038461_6942_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
EEEMBENICIOGONCALVES_1ªN01-EJA-EM_1ª ETAPA_PIPAT_INEP32039085_7186_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
EEEMBENICIOGONCALVES_2ªN01-EJA-EM_2ª ETAPA_PIPAT_INEP32039085_5808_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
EEEMBENICIOGONCALVES_3ªM01-EJA-EM_3ª ETAPA_PVI1_INEP32039085_5807_2024/1;PRÁTICAS E VIVÊNCIAS INTEGRADORAS I;6622
EEEMBENICIOGONCALVES_3ªM01-EJA-EM_3ª ETAPA_PVI2_INEP32039085_5807_2024/1;PRÁTICAS E VIVÊNCIAS INTEGRADORAS II;6622
EEEMBENICIOGONCALVES_3ªN01-EJA-EM_3ª ETAPA_PIPAT_INEP32039085_6064_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
EEEMGODOFREDOSCHNEIDER_1ªN01-EJA-EM_1ª ETAPA_PIPAT_INEP32038755_831_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
EEEMGODOFREDOSCHNEIDER_2ªN01-EJA-EM_2ª ETAPA_PIPAT_INEP32038755_2105_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
EEEMGODOFREDOSCHNEIDER_3ªM01-EJA-EM_3ª ETAPA_PVI1_INEP32038755_5823_2024/1;PRÁTICAS E VIVÊNCIAS INTEGRADORAS I;6622
EEEMGODOFREDOSCHNEIDER_3ªM01-EJA-EM_3ª ETAPA_PVI2_INEP32038755_5823_2024/1;PRÁTICAS E VIVÊNCIAS INTEGRADORAS II;6622
EEEMGODOFREDOSCHNEIDER_3ªN01-EJA-EM_3ª ETAPA_PIPAT_INEP32038755_2695_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
EEEMMARIOGURGEL_1ªN01-EJA-EM_1ª ETAPA_PIPAT_INEP32079230_841_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
EEEMMARIOGURGEL_2ªM01-EJA-EM_2ª ETAPA_PVI1_INEP32079230_3815_2024/1;PRÁTICAS E VIVÊNCIAS INTEGRADORAS I;6622
EEEMMARIOGURGEL_2ªM01-EJA-EM_2ª ETAPA_PVI2_INEP32079230_3815_2024/1;PRÁTICAS E VIVÊNCIAS INTEGRADORAS II;6622
EEEMMARIOGURGEL_2ªN01-EJA-EM_2ª ETAPA_PIPAT_INEP32079230_1482_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
EEEMMARIOGURGEL_3ªN01-EJA-EM_3ª ETAPA_PIPAT_INEP32079230_2114_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
